subject,L23,L30,L31,L32,L36,L37,L38,L39,L40,L41,L44,L45,L47,L48,L49,L50,L51,L52,L55,L56,L57,L58,L59,L60,L61,L62,L75,L76,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,L112,L113,L114,L115,L116,L117,L118,L119,L120,L121,L122,L123,L124,L125,L128,L129,L132,L133,L134,L135,L136,L137,L138,L139,L140,L141,L142,L143,L144,L145,L146,L147,L148,L149,L150,L151,L152,L153,L154,L155,L156,L157,L160,L161,L162,L163,L164,L165,L166,L167,L168,L169,L170,L171,L172,L173,L174,L175,L176,L177,L178,L179,L180,L181,L182,L183,L184,L185,L186,L187,L190,L191,L192,L193,L194,L195,L196,L197,L198,L199,L200,L201,L202,L203,L204,L205,L206,L207
sub-wrap1015_ses-240513,0.275,0.355,0.911,0.8250000000000001,3.165,3.1870000000000003,45.38,44.58,9.068,9.123,190.433,194.90800000000002,3.738,3.238,0.27,0.279,12.593,13.325000000000001,1.221,1.308,3.9370000000000003,4.152,6.513,6.546,4.365,4.684,0.292,0.47600000000000003,3.731,7.3020000000000005,4.057,3.974,1.961,1.154,9.992,8.92,3.476,3.8930000000000002,3.9530000000000003,4.667,5.712,4.864,1.699,1.589,1.528,1.365,2.871,2.6550000000000002,6.756,8.184000000000001,1.756,1.983,6.416,9.58,11.556000000000001,9.023,9.84,10.662,2.064,2.2960000000000003,4.803,6.304,1.749,1.684,18.580000000000002,18.592,6.081,5.312,3.1510000000000002,3.827,1.0070000000000001,1.115,2.928,1.7670000000000001,6.575,3.003,13.238,13.163,3.4490000000000003,3.228,4.621,3.107,3.016,2.321,1.548,1.361,4.588,4.477,10.441,9.752,2.45,3.079,2.218,2.2800000000000002,2.343,1.842,9.406,10.475,2.305,2.507,2.134,1.946,11.552,11.451,1.684,1.829,1.248,1.601,12.616,11.938,4.08,2.7800000000000002,9.315,9.852,4.353,3.825,10.827,9.961,7.291,5.18,7.204,6.829,2.6750000000000003,2.595,1.506,1.961
sub-wrap1019_ses-130925,0.47800000000000004,0.47400000000000003,1.227,1.07,3.4490000000000003,3.227,50.152,49.711,10.097,10.864,243.068,260.737,3.87,3.682,0.134,0.294,14.744,23.258,1.446,1.572,4.904,5.125,7.548,7.929,5.121,5.3020000000000005,0.448,0.371,4.182,5.946,4.5440000000000005,4.704,2.867,1.633,13.765,9.899000000000001,4.572,4.4510000000000005,3.548,5.607,6.658,6.66,2.349,2.055,1.2650000000000001,1.358,3.509,4.4190000000000005,9.697000000000001,8.519,2.337,2.814,8.468,8.248,16.181,11.615,11.540000000000001,14.142,2.99,3.004,6.343,4.79,1.695,2.2720000000000002,23.202,24.939,6.121,7.498,4.807,5.6610000000000005,0.998,1.315,3.863,3.696,9.559000000000001,5.899,12.759,14.015,3.332,4.756,5.494,5.506,4.2940000000000005,4.503,2.052,2.19,5.3870000000000005,5.279,12.637,14.074,2.556,3.235,2.549,2.32,2.129,2.241,13.667,12.645,2.473,3.257,1.993,2.081,15.949,17.117,1.3880000000000001,1.9160000000000001,1.18,1.3920000000000001,15.877,15.524000000000001,5.84,7.492,10.263,10.729000000000001,5.125,4.032,13.246,14.036,8.771,8.994,7.303,7.344,4.371,2.992,1.754,2.124
sub-wrap1019_ses-150715,0.47000000000000003,0.461,1.203,1.095,3.446,3.18,46.411,48.041000000000004,10.083,10.767,243.035,260.358,3.841,3.615,0.159,0.353,15.587,24.627,1.444,1.573,4.854,4.982,7.275,7.681,4.9910000000000005,5.376,0.461,0.433,4.14,6.176,4.551,4.755,2.781,1.5210000000000001,13.267,9.758000000000001,4.9,4.465,3.594,5.689,6.581,6.301,2.293,2.023,1.332,1.281,3.778,4.323,9.312,8.539,2.211,2.629,8.584,8.179,15.481,11.155,11.914,14.117,2.863,2.811,6.438,4.9430000000000005,1.615,2.262,23.206,24.163,5.845,7.478,4.624,5.426,0.862,1.165,3.718,3.426,9.677,5.567,12.667,13.614,3.4050000000000002,4.675,5.572,5.59,4.272,4.43,2.126,2.186,5.255,5.211,12.366,13.626,2.478,3.125,2.489,2.311,2.1750000000000003,2.154,13.215,12.545,2.35,3.262,1.953,2.05,15.716000000000001,16.995,1.407,1.856,1.163,1.37,15.231,15.365,5.651,7.093,9.626,10.65,4.993,3.6950000000000003,13.047,14.029,8.823,9.014,7.257000000000001,7.245,4.22,2.948,1.683,2.079
sub-wrap1019_ses-200324,0.432,0.463,1.098,0.914,3.412,3.074,51.333,50.053000000000004,10.669,10.888,228.46800000000002,228.15200000000002,3.873,3.4250000000000003,0.319,0.655,21.022000000000002,33.475,1.2630000000000001,1.439,4.691,4.857,6.958,7.081,4.367,4.914,0.46,0.34400000000000003,3.924,6.11,4.533,4.72,2.618,1.722,11.847,9.103,5.1850000000000005,4.925,3.592,5.691,6.83,6.492,2.232,1.911,1.203,1.117,3.4290000000000003,4.047,9.012,8.561,1.871,2.205,9.748,8.993,14.602,11.196,11.61,14.028,2.718,2.443,6.494,4.848,1.506,2.122,21.212,22.121000000000002,5.603,7.391,4.567,4.953,0.8210000000000001,1.227,3.431,3.18,9.083,5.351,11.563,13.561,3.005,4.376,5.4110000000000005,5.463,4.05,4.042,1.87,2.149,4.5680000000000005,4.727,12.694,13.792,2.719,3.22,2.392,2.2640000000000002,2.125,1.9080000000000001,12.996,10.957,2.337,3.072,1.7910000000000001,1.919,15.272,16.977,1.5170000000000001,1.832,1.1300000000000001,1.228,15.006,14.525,5.292,6.804,10.157,10.339,5.206,3.721,13.289,13.863,8.92,9.165000000000001,6.997,7.261,3.9,2.799,1.551,2.082
sub-wrap1019_ses-220819,0.4487174359560013,0.3605174485445023,0.9073573704957962,1.1366773377656938,2.795939600944519,3.284347031235695,50.566155282855036,49.557367926836015,10.01069857120514,10.760398464202881,207.40557789766788,207.90280532670022,3.4552345068454744,3.527999496459961,0.6273224104642868,0.37705494618415836,36.36154731023312,22.47004929292202,1.1995198287963869,1.3571773062944412,4.5632468487024305,4.803591814398766,6.868574019670486,7.380133946657181,4.78705431675911,5.037321781039238,0.2811374598741532,0.3494924501180649,5.478321718096733,5.500371714949608,5.021886783242226,4.538991852164268,2.614027126908302,2.6052071281671525,8.050453850984574,10.79237095963955,4.636011838316918,5.064884277105332,3.9050544426441194,4.167449405193329,6.660201549410821,7.204836471676827,1.8775572320222855,1.9690647189617159,1.5721647756099701,1.3781248033046722,3.747396965146065,4.438664366483689,7.978791361212731,9.868476091504098,2.3163521693944933,2.2722521756887435,11.953303293943405,8.187163831472397,11.453870865225792,13.360093093156815,14.673170405745507,12.287360746264458,3.0230545685291292,2.9216245830059053,5.240181752085686,6.337169095516205,2.2513046786785127,1.3814323028326034,22.742366754055023,21.0831044908762,7.17947897529602,6.560976563572884,5.553291707396507,4.844384308576584,1.1322673383951187,0.8489248788356781,4.478354360818863,2.746327108025551,7.055998992919922,7.9820988607406616,11.759263321638107,13.441678081512451,4.214856898427009,2.5037771426439286,4.7683118194341665,4.763901820063591,4.546709351062775,3.889619444847107,2.566619633674622,2.434319652557373,5.203799257278442,5.41547922706604,12.855148165225984,13.289533103227615,3.2656045339107513,2.447549650669098,2.2854821738004687,2.3141471697092055,3.1487395505905154,1.9415022228956222,12.062450778365136,13.811015528798103,3.0208495688438415,2.762864605665207,2.534647138237953,1.9856022166013718,15.829692740678787,17.03141756916046,1.534679780960083,1.866532233595848,1.2777973176240922,1.3395373088121414,14.693015402913094,16.283922675848007,7.1353789815902715,6.043904137372971,11.409770871520044,11.231165897011758,5.763869177341461,4.60734684240818,13.540903067350389,12.560780707240106,9.29076617395878,9.79571110188961,7.1728639762401585,8.05265885066986,2.9580070778131486,4.07924941778183,1.8654297337532044,1.5104247844219207
sub-wrap1020_ses-151226,0.47900000000000004,0.488,1.032,1.037,3.681,3.693,46.861000000000004,47.219,11.782,11.804,214.172,219.247,3.91,3.564,0.34600000000000003,0.328,10.867,14.052,1.304,1.4060000000000001,4.134,4.384,6.953,7.267,4.327,4.6290000000000004,0.40800000000000003,0.54,4.093,5.699,3.5340000000000003,3.498,2.184,1.83,11.213000000000001,6.642,3.928,3.838,3.206,4.103,5.047,4.301,2.1470000000000002,1.8780000000000001,1.071,1.723,3.45,3.371,7.833,8.582,2.33,1.927,8.429,7.99,11.729000000000001,9.567,8.847,8.074,1.975,2.7720000000000002,6.147,5.437,2.193,1.492,22.02,21.381,4.852,5.825,4.109,4.452,1.0110000000000001,0.535,2.073,2.833,6.875,5.142,14.293000000000001,15.246,2.185,2.225,3.61,3.907,3.231,2.255,1.248,1.117,4.609,4.481,10.405,10.295,2.896,3.5620000000000003,2.037,1.945,2.237,2.22,11.627,13.079,2.614,2.547,2.154,2.0460000000000003,12.936,13.982000000000001,1.832,2.065,0.8290000000000001,1.129,14.286,14.104000000000001,4.345,4.691,8.918000000000001,9.357,4.509,4.142,10.98,12.854000000000001,6.9030000000000005,7.315,7.405,7.375,2.164,2.839,1.504,1.942
sub-wrap1020_ses-160711,0.502,0.502,1.056,0.994,3.6990000000000003,3.686,47.267,47.855000000000004,12.114,11.878,216.56900000000002,221.834,3.9570000000000003,3.596,0.334,0.329,11.168000000000001,14.332,1.282,1.3780000000000001,4.202,4.322,6.929,7.2780000000000005,4.424,4.636,0.397,0.557,4.0520000000000005,5.7700000000000005,3.541,3.508,2.044,1.702,11.232000000000001,6.579,3.734,3.755,3.207,3.927,4.8950000000000005,4.347,2.325,1.909,1.083,1.669,3.442,3.182,8.022,8.686,2.337,1.961,8.525,7.97,12.216000000000001,9.932,8.681000000000001,8.43,2.1270000000000002,2.634,6.327,5.444,2.286,1.5250000000000001,22.262,21.490000000000002,4.833,5.6690000000000005,4.368,4.68,1.045,0.519,2.12,2.806,6.817,5.017,14.048,15.517,2.275,2.194,3.731,3.825,3.311,2.349,1.084,1.032,4.758,4.517,10.235,10.517,2.9410000000000003,3.624,2.068,1.962,2.249,2.148,11.551,12.694,2.742,2.672,2.048,1.981,12.971,13.756,1.7570000000000001,2.0060000000000002,0.913,1.207,14.120000000000001,14.066,4.351,4.6850000000000005,8.905,9.489,4.5680000000000005,3.698,11.048,12.697000000000001,7.173,7.33,7.538,7.311,2.105,2.762,1.456,1.958
sub-wrap1023_ses-110527,0.449,0.425,1.187,1.081,3.202,3.203,52.376,50.783,13.208,14.076,208.102,210.589,4.162,3.972,0.366,0.398,7.793,8.545,1.58,1.552,4.007,4.434,7.28,7.7090000000000005,5.269,5.438,0.35100000000000003,0.434,3.948,3.307,3.794,4.1370000000000005,2.263,1.623,11.212,9.34,4.009,3.6790000000000003,2.85,3.47,4.655,4.083,1.868,2.14,1.7710000000000001,1.816,2.824,3.4050000000000002,8.633000000000001,7.912,1.668,2.316,8.324,5.913,11.609,12.116,10.166,7.827,2.282,2.441,3.9530000000000003,3.819,1.499,1.822,18.142,19.768,5.077,5.1080000000000005,3.624,4.829,0.8150000000000001,1.358,3.763,3.2760000000000002,7.165,6.212,14.632,15.093,1.883,1.697,3.684,4.325,3.157,2.813,1.35,1.0090000000000001,4.484,4.66,8.953,10.441,2.637,3.112,2.05,1.8780000000000001,2.187,2.004,10.847,12.641,1.679,2.238,1.73,1.538,13.92,13.002,1.598,1.933,0.708,0.9560000000000001,12.393,10.209,5.186,5.871,7.664000000000001,9.036,4.147,3.044,11.151,10.029,7.8950000000000005,8.045,7.776,7.046,3.332,4.404,1.451,1.78
sub-wrap1023_ses-190227,0.433,0.337,1.1480000000000001,1.197,2.998,3.119,51.5,48.883,15.109,14.734,205.595,210.925,4.261,3.959,0.312,0.368,9.375,8.924,1.435,1.555,4.062,4.134,7.051,7.643,5.099,5.3020000000000005,0.353,0.502,3.548,4.275,4.1690000000000005,3.871,2.197,2.407,9.322000000000001,9.65,4.003,4.12,3.438,3.523,3.878,5.032,2.0260000000000002,1.828,2.055,1.855,3.173,4.135,7.65,8.796,1.862,2.007,6.09,6.931,13.242,10.663,7.511,9.415000000000001,1.941,2.605,5.0360000000000005,4.034,1.679,0.977,17.738,17.262,5.353,6.1160000000000005,4.041,3.185,0.759,1.085,3.678,3.1510000000000002,6.546,6.515000000000001,13.441,13.506,2.1310000000000002,2.602,3.8120000000000003,3.702,3.498,2.735,1.427,1.216,4.759,4.656,10.337,9.622,2.915,2.771,1.985,2.0,2.557,1.6460000000000001,11.620000000000001,9.264,2.269,1.997,1.736,1.939,12.63,12.896,2.015,1.893,0.713,0.9410000000000001,12.334,11.915000000000001,4.853,5.8100000000000005,7.665,8.799,3.064,2.741,10.122,10.005,7.635,7.595,7.141,8.753,3.708,3.916,1.9140000000000001,1.403
sub-wrap1023_ses-230816,0.3759524463415146,0.3373649518489838,1.1554198350906373,1.0231198539733888,2.8642945911884308,2.9039845855236055,53.47124236822128,50.106412848472594,14.925642869710924,14.126330483794213,180.16942178499698,184.56288365793228,3.9723069330453873,3.7242444684505465,0.33626245200634003,0.3175199546813965,10.77473096215725,10.011801071047783,1.3318198099136354,1.5457047793865204,3.9469494366645814,3.94364193713665,6.585231560111046,7.134276481747627,4.82233431172371,5.00534928560257,0.25247246396541595,0.45312743532657623,3.6007644860744477,4.157526906609536,4.083659417152405,3.9590769349336625,2.383604659795761,2.208307184815407,9.384478660583497,10.340346024155616,3.762831962943077,4.318491883635521,3.3063970280885697,3.451927007317543,3.8113419560194015,4.880766803383827,2.040727208733559,1.7011572571992875,1.8235347397327424,1.7088747560977937,2.900677085995674,4.028534425020218,7.16735147702694,8.280876318097114,2.228152181982994,2.3240696682929993,7.252243964910507,8.19377883052826,11.9808657900095,10.118743555784226,7.720806398034096,9.855246093392372,2.2391771804094316,2.906189585208893,4.359284377813339,4.007586928009987,1.6074447705745698,0.9878398590087891,17.067800063967706,16.869350092291832,4.343849380016327,6.342681594729424,4.387949373722076,3.5467419937849045,0.7915948870182038,1.0617073484659196,3.2281195392608644,2.9558020781278613,6.376859089851379,6.369141590952873,14.882645375847817,13.965365506768228,2.526929639339447,3.0451045653820037,3.6128919843435288,3.1807120460271836,3.1211770545244217,2.650409621715546,1.2204673258066179,0.9746098608970643,4.272186890244484,4.190601901888847,9.561981135249138,9.141928695201875,2.6173346264362336,2.556697135090828,1.9128372269868852,1.9492197217941285,2.3681696619987487,1.497194786310196,12.106550772070886,10.61597098481655,1.770614747285843,1.8279447391033172,1.5887022732496263,1.9139397268295288,12.569600705981255,13.454908079624177,2.139952194571495,1.7926647441387178,0.9007423714399339,1.0065823563337326,12.313820742487907,11.864000806689262,4.617269340991974,5.337201738238335,8.06699134862423,8.980963718175888,3.932616938710213,3.281039531707764,10.28852853155136,10.117641055941583,8.044941351771355,7.692141402125359,6.150846622109413,8.35915380692482,3.6525819786787035,4.086966916680336,1.8003822430372238,1.3902523015737533
sub-wrap1024_ses-181117,0.335,0.253,1.077,1.042,2.807,3.051,59.322,57.132,13.77,15.708,208.101,216.96,4.759,4.316,0.734,1.1460000000000001,35.39,23.714000000000002,1.076,1.307,3.791,3.9,7.075,7.429,5.051,5.359,0.318,0.492,4.8260000000000005,4.0920000000000005,4.358,4.3420000000000005,2.227,1.74,9.173,9.73,4.618,4.853,3.658,4.631,4.708,6.454,1.92,2.04,2.071,1.716,3.218,3.819,9.101,8.739,1.363,2.0300000000000002,8.89,8.404,13.68,14.006,12.318,11.928,2.15,1.954,5.325,7.001,1.526,2.325,21.284,19.521,4.859,4.737,4.994,5.446,1.2630000000000001,1.05,3.206,2.571,6.824,6.779,15.061,16.51,4.519,2.3890000000000002,6.42,4.673,4.311,2.951,1.786,1.414,6.414,5.697,13.081,13.915000000000001,2.859,3.148,2.551,2.479,3.212,2.1470000000000002,11.166,13.768,3.14,3.064,2.191,1.952,12.797,12.589,2.101,1.981,2.404,2.961,12.77,14.573,6.3020000000000005,4.64,8.027000000000001,9.052,5.942,4.961,13.148,8.689,6.916,6.847,7.847,7.875,3.013,3.637,1.766,1.268
sub-wrap1026_ses-210927,0.4343849380016327,0.2712149612903595,0.9216898684501649,1.038554851770401,2.7308921102285386,2.7860171023607254,50.99282272195816,50.33793781542778,11.869513305902482,12.717335684895517,202.02758366525174,195.70143956816196,3.880799446105957,3.765036962628365,0.1929374724626541,0.6229124110937119,27.78189353477955,24.040009068846704,1.1576248347759248,1.13557483792305,3.844416951298714,3.493822001338005,7.3845439460277555,4.875254304170609,4.491584358930588,4.239111894965172,0.2778299603462219,0.4487174359560013,4.481661860346795,5.5543942072391514,4.469534362077713,4.180679403305054,2.8246045968532565,2.263432176947594,11.679883332967758,9.4803961468935,5.08803677380085,3.5643819912672043,3.9425394372940064,5.219234255075455,5.341611737608909,4.820129312038421,2.1300296959877016,2.0749047038555144,2.2601246774196624,1.972372218489647,4.968966790795326,4.565451848387719,7.749471393942833,8.266543820142747,2.015369712352753,2.408962156176567,8.850868736743926,7.510228928089142,11.534353353738785,9.35912116420269,13.127465626358987,9.160671192526818,3.0329770671129226,2.3582471634149553,5.116701769709588,5.157494263887406,2.4993671432733535,1.782742245554924,24.27484153532982,23.745641610860826,5.20600425696373,6.103439128875733,3.914976941227913,3.962384434461594,1.3263073107004166,0.8941273723840714,4.134374409914017,2.4155771552324294,8.341513809442521,8.46499379181862,13.220075613141061,15.115272842645645,3.995459429740906,3.233632038474083,4.078146917939186,3.547844493627548,4.789259316444397,1.959142220377922,1.5523197784423828,1.8985047290325165,4.5246593542099,5.44193922328949,11.404258372306824,11.22896089732647,3.095819558143616,3.0373870664834977,1.7265147535800935,1.7628972483873369,4.085864416837692,2.199487186074257,14.2520154658556,13.129670626044273,2.423294654130936,3.0054145710468294,2.5136996412277224,2.0517522071599963,13.631308054447175,14.760267893314362,2.779402103304863,2.2667396764755248,1.2811048171520234,1.619572268843651,12.594958202362061,13.651153051614761,5.6833866888284685,6.49813407254219,8.374588804721833,11.77139081990719,5.649209193706513,4.254546892762185,16.156032694101334,14.450465437531472,7.465026434540749,8.247801322817804,7.570866419434548,8.330488811016084,4.138784409284592,5.050551779150963,2.1134921983480455,1.766204747915268
sub-wrap1030_ses-210828,0.4211549398899079,0.34508245074748994,0.8378998804092408,1.0275298533439636,2.677972117781639,2.9293420819044114,48.40966559064388,47.85180067026615,12.199160758852958,12.35240823698044,165.07950643873215,168.38149346745016,3.4717720044851306,3.17960954618454,0.21057746994495394,0.3494924501180649,7.481563932180405,10.492491002440453,1.2050323280096054,1.311974812746048,3.7959069582223894,3.8708769475221634,6.264404105901718,6.747299036979675,4.342746880173683,4.5180443551540375,0.3605174485445023,0.4443074365854263,6.34157909488678,4.226984396696091,3.7220394687652587,3.637146980881691,2.174129689693451,1.9734747183322907,12.12860076892376,8.632573767900467,2.9679295763969424,2.939264580488205,4.145399408340454,4.46843186223507,4.316286883950234,5.093549273014069,1.669184761762619,1.585394773721695,1.6791072603464128,1.1851873308420182,3.591944487333298,5.116701769709588,7.764906391739846,8.229058825492858,1.6647747623920441,1.791562244296074,5.839941666483879,5.885144160032272,13.04588063800335,11.67106333422661,8.006353857278825,8.026198854446411,1.9271697249412538,1.6923372584581375,4.702161828875542,4.068224419355393,1.5831897740364076,1.096987343430519,17.671969977736474,17.22325254178047,5.97003664791584,4.841076809048653,3.5224869972467423,3.962384434461594,0.9216898684501649,0.8544373780488969,2.5577996349334717,2.614027126908302,5.272154247522354,7.498101429820061,13.97528800535202,16.699565116524695,3.5467419937849045,1.9326822241544723,4.060506920456886,2.490547144532204,3.3317545244693756,3.125587053894997,2.1388496947288513,1.2976423147916794,4.347156879544258,3.96128193461895,10.458313507318497,10.141896052479744,2.985569573879242,2.9613145773410796,2.2601246774196624,2.0991597003936766,2.804759599685669,2.0991597003936766,11.247703394651413,15.613602771520615,2.6272571250200274,2.9535970784425736,2.139952194571495,1.787152244925499,13.65666555082798,12.672133191347122,1.8235347397327424,1.8654297337532044,0.9227923682928085,1.0363498520851135,14.170430477499963,14.52984542620182,4.661369334697723,5.308536742329598,5.817891669631004,10.173868547916413,3.540126994729042,3.3339595241546633,9.280843675374985,8.666751263022423,5.882939160346985,5.799149172306061,7.618273912668228,8.20590632879734,2.347222164988518,3.326242025256157,2.064982205271721,1.9271697249412538
sub-wrap1030_ses-230308,0.4222574397325516,0.3726449468135834,0.8191573830842972,0.9624823626279831,2.6294621247053147,2.8786270891427996,46.95657079803944,46.673228338479994,12.076783276319505,12.562985706925392,163.8182466187477,164.38162403833866,3.3460870224237445,3.1233820542097095,0.22601246774196626,0.37925994586944584,7.377928946971894,10.308373528718949,1.2039298281669617,1.304257313847542,3.8852094454765322,3.804726956963539,6.2048691143989565,6.585231560111046,4.235804395437241,4.3295168820619585,0.3053924564123154,0.41564244067668915,6.41544658434391,3.944744436979294,3.85213445019722,3.7440894656181336,2.1829496884346007,1.9778847177028656,11.504585857987404,8.456173793077468,2.9613145773410796,3.05282206428051,4.099094414949417,4.255649392604828,4.4507918647527696,5.219234255075455,1.6746972609758377,1.5412947800159456,1.7496672502756119,1.2083398275375368,3.354907021164894,4.505916856884957,7.676706404328346,8.059273849725724,1.6658772622346878,1.8951972295045854,5.8344291672706605,5.94908915090561,12.394303231000901,11.330390882849693,7.789161388278008,7.780341389536858,2.050649707317352,1.640519765853882,4.611756841778756,4.010894427537918,1.5545247781276703,1.0793473459482192,17.463597507476806,17.143872553110125,5.884041660189629,4.867536805272103,3.290962030291557,3.9293094391822816,0.9404323657751084,0.8974348719120026,2.6349746239185334,2.530237138867378,5.261129249095917,7.83105638229847,14.023797998428345,16.839582596540453,3.285449531078339,1.6217772685289384,3.7959069582223894,2.685689616680145,3.453029507160187,3.0671545622348786,2.098057200551033,1.270079818725586,4.262264391660691,3.7198344690799714,10.496901001811027,9.98423857498169,2.817989597797394,2.8819345886707306,2.305327170968056,2.0936472011804583,2.8201945974826814,2.0285997104644777,11.067995920300485,15.336875311017037,2.566619633674622,2.944777079701424,2.1046721996068953,1.7783322461843492,13.235510610938073,12.399815730214119,1.8996072288751602,1.7860497450828552,0.9437398653030395,1.1366773377656938,13.599335559010505,14.115305485367776,4.888484302282333,5.3427142374515535,6.015239141464233,10.019518569946289,3.5136669985055926,3.392392015814781,9.32053366971016,8.553193779230119,6.010829142093659,5.799149172306061,7.428643939733505,8.044941351771355,2.3406071659326555,3.243554537057877,2.038522209048271,1.900709728717804
sub-wrap1030_ses-241022,0.4211549398899079,0.386977444767952,0.7607248914241791,0.9095623701810837,2.594182129740715,2.870909590244293,46.2322284014225,46.67433083832264,11.332595882534982,12.169393263101577,164.8612114698887,169.11796336233616,3.4541320070028307,3.1520470501184463,0.14993997859954836,0.25247246396541595,7.408798942565919,9.905961086153985,1.2138523267507553,1.3141798124313355,3.767241962313652,3.840006951928139,6.175101618647576,6.602871557593346,4.158629406452179,4.317389383792877,0.4200524400472641,0.4553324350118637,6.727454039812089,4.759491820693016,3.7418844659328463,3.6867594738006595,2.1653096909523013,1.9911147158145905,12.050323280096055,8.579653775453568,2.8962670866250995,2.774992103934288,3.9987669292688373,4.540094352006912,4.4882768594026565,5.472809218883515,1.5501147787570955,1.5335772811174393,1.6206747686862946,1.211647327065468,2.787119602203369,4.145399408340454,7.495896430134773,7.857516378521919,1.9194522260427476,1.9437072225809098,6.33275909614563,6.017444141149521,12.693080688357353,11.48253586113453,7.66898890542984,7.8762588758468635,1.9966272150278093,1.2061348278522492,4.879664303541183,4.5114293560981755,1.7342322524785996,1.160932334303856,16.583802633047103,16.923372584581376,6.078081632494927,5.028501782298088,3.2876545307636262,4.043969422817231,0.9305098671913147,0.8467198791503907,2.594182129740715,2.6151296267509463,5.174031761527061,7.270986462235451,14.13735548222065,16.444887652873994,3.111254555940628,1.909529727458954,3.5709969903230667,2.526929639339447,3.569894490480423,3.1266895537376405,2.1179021977186205,1.2678748190402984,4.263366891503334,3.848826950669289,10.511233499765396,9.708613614320756,2.809169599056244,2.809169599056244,2.2149221838712694,2.077109703540802,3.066052062392235,2.1972821863889695,11.005153429269791,15.539735282063484,2.438729651927948,2.673562118411064,2.1774371892213824,1.7728197469711304,13.174873119592666,12.280745747208595,1.905119728088379,1.8356622380018235,1.0308373528718948,1.2138523267507553,13.944418009757996,14.397545445084573,4.60734684240818,4.953531792998314,5.981061646342278,9.369043662786485,3.5335119956731798,3.52469199693203,8.912608727931977,7.967766362786294,5.875221661448479,5.856479164123535,7.033948996067047,7.332726453423501,2.614027126908302,3.2237095398902893,2.010959712982178,1.897402229189873
sub-wrap1038_ses-111213,0.654,0.717,1.335,1.097,3.517,3.436,65.433,63.596000000000004,17.113,16.739,277.021,282.87600000000003,4.78,4.828,0.261,0.281,12.948,12.468,1.796,1.875,4.748,5.021,8.516,9.146,6.346,6.707,0.645,0.889,4.441,5.3180000000000005,4.793,4.547,2.212,1.5,16.076,13.016,3.678,4.016,5.172,5.718,5.08,6.397,2.713,1.885,1.449,1.1360000000000001,4.422,3.585,10.095,9.616,2.063,2.423,9.483,6.029,14.545,15.861,9.674,10.589,3.115,3.247,5.965,5.0840000000000005,1.611,1.823,22.451,22.162,6.897,6.7540000000000004,4.397,5.3580000000000005,2.423,1.143,2.71,2.5260000000000002,7.179,6.082,16.455000000000002,17.114,2.956,2.821,4.4350000000000005,4.378,4.417,3.19,1.828,2.016,6.313,5.3580000000000005,11.041,13.268,4.014,4.107,2.936,2.133,2.803,2.871,13.733,15.747,2.357,2.587,1.992,2.355,14.384,17.735,2.319,2.4050000000000002,1.673,1.848,16.033,14.65,4.148,4.843,9.099,12.268,5.041,2.93,13.442,12.329,7.954,9.456,9.574,9.187,2.672,3.327,2.545,2.211
sub-wrap1038_ses-140215,0.662,0.725,1.375,1.051,3.484,3.286,62.609,61.31,18.073,18.329,292.659,301.096,4.667,4.819,0.242,0.256,12.666,12.142,1.822,1.868,4.699,5.065,8.466,9.104000000000001,6.311,6.7620000000000005,0.68,0.8260000000000001,4.426,5.36,4.8500000000000005,4.517,2.345,1.749,15.864,12.806000000000001,3.361,3.906,5.114,5.666,5.118,6.547,2.527,2.029,1.493,1.239,4.011,3.071,10.617,10.152000000000001,1.954,2.3810000000000002,9.664,6.32,14.522,15.542,9.991,10.605,3.335,3.0660000000000003,6.492,5.175,1.701,1.679,22.669,22.771,6.578,6.973,4.585,5.353,2.196,0.969,3.11,2.672,7.787,5.804,16.518,17.238,2.552,2.865,4.605,4.692,4.471,3.1350000000000002,1.716,1.93,6.202,5.36,10.897,13.316,3.887,3.968,2.869,2.063,2.866,2.839,13.368,14.779,2.3970000000000002,2.57,1.922,2.445,14.501,17.75,2.295,2.511,1.687,1.899,18.348,15.946,4.825,5.924,8.939,11.687,5.102,2.994,14.045,13.651,8.316,9.263,9.513,9.033,2.533,3.302,2.443,2.181
sub-wrap1038_ses-170905,0.602,0.5650000000000001,1.1300000000000001,1.286,3.347,3.4010000000000002,65.057,65.406,14.773,17.434,290.88800000000003,305.998,4.9190000000000005,4.406,0.214,0.216,13.122,14.262,1.551,1.667,4.828,4.516,8.704,9.382,6.211,6.142,0.621,0.745,5.274,5.5440000000000005,4.942,4.658,2.117,2.134,9.654,13.711,3.337,3.327,5.194,6.12,5.7330000000000005,4.272,2.362,2.407,1.413,1.56,4.745,4.646,8.982,10.769,1.808,2.23,7.279,5.569,15.923,10.682,9.495000000000001,10.34,2.607,2.597,6.849,6.736,1.361,1.613,23.457,22.913,6.091,4.304,4.892,5.384,1.078,2.047,3.1350000000000002,2.563,7.986,6.436,14.362,16.121,1.911,3.461,5.589,3.733,4.07,4.597,1.996,1.746,5.836,6.214,12.245000000000001,11.120000000000001,4.103,4.1930000000000005,2.192,2.666,3.977,2.007,14.511000000000001,14.186,2.628,2.693,2.462,2.618,17.368000000000002,15.009,2.38,1.6560000000000001,1.873,2.311,17.011,16.514,5.505,6.4590000000000005,13.98,9.775,3.2760000000000002,2.5460000000000003,13.364,11.937,8.791,7.931,9.041,10.22,2.977,2.336,2.821,2.419
